customer_id,surname,credit_score,country,gender,age,tenure,balance,num_of_products,has_cr_card,is_active_member,estimated_salary,exited,complain,satisfaction_score,card_type,point_earned
15595874,Gorbunova,666,Spain,Female,36,6,0.0,2,Yes,Not Active,176692.87,No,Not Complain,3,GOLD,990
15755642,Bulgakov,667,France,Male,34,5,0.0,2,Yes,Active,102908.63,No,Not Complain,4,PLATINUM,927
15576526,Steele,850,Spain,Male,36,6,0.0,2,No,Active,41291.05,No,Not Complain,2,SILVER,234
15792489,Polyakova,622,Spain,Male,42,9,0.0,2,Yes,Not Active,119127.06,No,Not Complain,5,SILVER,884
15733705,Bull,577,France,Female,30,8,92472.1,2,No,Active,126434.61,No,Not Complain,4,SILVER,569
15807221,Weaver,555,Spain,Male,21,1,0.0,2,No,Not Active,103901.35,No,Not Complain,1,DIAMOND,599
15573045,Earl,547,France,Male,62,10,127738.75,2,Yes,Active,85153.0,No,Not Complain,4,GOLD,666
15756824,Giordano,613,Germany,Female,50,5,101242.98,2,Yes,Not Active,12493.61,No,Not Complain,4,PLATINUM,574
15773520,Begg,672,France,Female,43,4,92599.55,2,Yes,Active,167336.78,No,Not Complain,4,GOLD,274
15627439,Pickering,624,Spain,Female,36,10,0.0,2,No,Active,186180.42,No,Not Complain,5,GOLD,230
15701439,Fanucci,698,Spain,Female,50,1,0.0,4,Yes,Not Active,88566.9,Yes,Complain,3,PLATINUM,341
15785352,Chang,606,France,Male,37,6,82373.94,1,No,Not Active,172526.9,Yes,Complain,3,PLATINUM,632
15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,No,Not Active,137985.69,No,Not Complain,2,SILVER,637
15717489,Martin,835,France,Male,23,9,0.0,1,Yes,Not Active,19793.73,Yes,Complain,4,SILVER,955
15795737,McNaughtan,771,Spain,Female,47,3,72664.0,2,Yes,Active,107874.39,No,Not Complain,4,GOLD,862
15693877,Stewart,811,France,Female,47,3,123365.34,2,No,Not Active,171995.34,No,Not Complain,4,GOLD,601
15576111,Reagan,734,Germany,Male,33,5,121898.58,1,Yes,Not Active,61829.89,No,Not Complain,4,PLATINUM,659
15595713,Heller,548,Spain,Male,33,6,0.0,1,Yes,Active,31728.35,No,Not Complain,4,GOLD,855
15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,No,Not Active,155221.05,Yes,Complain,4,SILVER,897
15708193,Liu,707,France,Male,33,2,0.0,2,No,Not Active,130866.95,No,Not Complain,4,GOLD,993
15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,Yes,Active,62199.78,Yes,Complain,1,PLATINUM,969
15770121,Bancroft,623,France,Female,34,9,0.0,1,Yes,Not Active,24255.21,No,Not Complain,1,DIAMOND,333
15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,Yes,Not Active,64679.07,No,Not Complain,3,SILVER,713
15686236,Trevisani,525,Germany,Female,47,1,118087.68,1,Yes,Not Active,88120.78,Yes,Complain,3,DIAMOND,310
15659807,Nwachinemelu,657,Spain,Male,41,8,109402.13,1,Yes,Active,66463.62,No,Not Complain,4,GOLD,988
15736078,Ting,730,Germany,Female,33,7,130367.87,1,Yes,Not Active,15142.1,Yes,Complain,2,GOLD,910
15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,Yes,Not Active,102908.91,No,Not Complain,4,PLATINUM,555
15698184,Marshall,484,France,Female,50,2,90408.16,2,No,Not Active,48170.57,No,Not Complain,5,GOLD,959
15717643,Band,728,France,Female,34,6,90425.15,2,Yes,Active,11597.69,No,Not Complain,1,SILVER,439
15776596,Ferri,730,Spain,Female,39,6,140094.59,1,Yes,Not Active,172450.04,Yes,Complain,4,GOLD,408
15814757,Carter,477,Spain,Male,31,9,0.0,2,No,Active,184061.17,No,Not Complain,1,SILVER,295
15812607,Wilson,663,Germany,Female,46,6,95439.4,1,Yes,Active,21038.58,Yes,Complain,4,DIAMOND,825
15663888,Connor,549,Germany,Male,34,6,204017.4,2,Yes,Not Active,109538.35,No,Not Complain,1,GOLD,872
15748882,Reid,714,Spain,Male,29,9,0.0,2,Yes,Not Active,129192.55,No,Not Complain,3,DIAMOND,323
15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,Yes,Not Active,146516.86,Yes,Complain,1,GOLD,404
15695819,Bidwill,504,Germany,Male,43,5,134740.19,2,Yes,Not Active,181430.91,No,Not Complain,1,SILVER,640
15696834,Cone,530,France,Female,29,5,0.0,2,No,Not Active,121451.21,No,Not Complain,4,GOLD,696
15797710,Saunders,619,Germany,Male,29,4,98955.87,1,No,Active,131712.51,No,Not Complain,2,SILVER,337
15700654,Liardet,617,Germany,Male,44,9,49157.09,2,Yes,Not Active,53294.17,No,Not Complain,3,DIAMOND,635
15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,No,Not Active,96546.55,No,Not Complain,1,GOLD,608
15688849,Martin,609,France,Male,48,1,108019.27,3,Yes,Active,184524.65,Yes,Complain,5,PLATINUM,559
15661473,Boni,780,Germany,Male,51,4,126725.25,1,Yes,Not Active,195259.31,Yes,Complain,3,DIAMOND,744
15601030,Patel,777,Germany,Female,34,5,96693.66,1,Yes,Active,172618.52,No,Not Complain,2,SILVER,971
15789557,Howell-Price,817,Germany,Female,27,7,129810.6,1,Yes,Active,59259.44,No,Not Complain,5,SILVER,675
15745250,Simpson,850,France,Male,58,8,156652.13,1,No,Not Active,25899.21,Yes,Complain,3,PLATINUM,451
15590349,Rowland,732,France,Female,36,9,0.0,1,No,Not Active,3749.0,Yes,Complain,1,SILVER,748
15741693,Barnard,693,France,Male,40,4,130661.96,1,Yes,Active,101918.96,No,Not Complain,3,SILVER,910
15618446,Nnonso,576,France,Female,50,8,0.0,2,Yes,Active,57802.62,No,Not Complain,4,PLATINUM,905
15766552,Rossi,643,France,Male,37,6,0.0,2,No,Not Active,142454.77,No,Not Complain,1,DIAMOND,604
15668775,Pendred,757,France,Male,47,3,130747.1,1,Yes,Not Active,143829.54,No,Not Complain,1,SILVER,303
15757895,Martin,569,Germany,Male,30,6,106629.49,1,No,Active,44114.88,No,Not Complain,4,GOLD,644
15774551,K?,772,Spain,Male,36,3,112029.83,1,Yes,Active,186948.35,No,Not Complain,2,SILVER,776
15684011,Miller,576,Germany,Male,29,7,130575.26,1,No,Active,173629.78,No,Not Complain,3,PLATINUM,233
15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,Yes,Active,49133.45,No,Not Complain,3,PLATINUM,988
15656286,Sims,794,France,Male,33,0,0.0,2,No,Not Active,178122.71,No,Not Complain,1,DIAMOND,755
15774847,Knight,593,France,Male,50,6,171740.69,1,No,Not Active,20893.61,No,Not Complain,4,SILVER,602
15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,Yes,Not Active,41303.29,No,Not Complain,3,DIAMOND,476
15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,Yes,Active,199808.1,Yes,Complain,2,GOLD,635
15623357,Onio,692,Germany,Male,24,2,120596.93,1,No,Active,180490.53,No,Not Complain,5,DIAMOND,466
15601324,Black,697,France,Female,48,1,0.0,2,Yes,Active,87400.53,No,Not Complain,5,DIAMOND,553
15715510,Eluemuno,768,France,Male,29,2,95984.69,2,Yes,Active,73686.75,No,Not Complain,5,DIAMOND,631
15663770,Doyle,802,France,Male,38,1,142557.11,1,Yes,Active,172497.73,No,Not Complain,4,DIAMOND,670
15779267,Onyemere,584,France,Male,47,5,0.0,2,Yes,Not Active,89286.29,No,Not Complain,5,GOLD,343
15597957,Rahman,614,Spain,Male,66,2,0.0,2,No,Active,180082.7,No,Not Complain,5,SILVER,778
15584620,Su,850,Germany,Female,36,6,143644.16,1,Yes,Not Active,22102.25,Yes,Complain,3,PLATINUM,728
15750772,Walker,671,France,Female,38,6,132129.72,1,No,Active,76068.95,No,Not Complain,1,SILVER,593
15706557,Ferguson,626,France,Female,52,0,0.0,2,Yes,Not Active,32159.46,Yes,Complain,3,SILVER,959
15594391,Samaniego,770,France,Female,68,2,183555.24,1,No,Not Active,159557.28,Yes,Complain,5,PLATINUM,561
15661656,Onwumelu,633,France,Male,38,2,91902.56,2,Yes,Active,107673.35,No,Not Complain,5,GOLD,913
15631217,Young,663,France,Male,40,6,156218.19,1,No,Active,33607.72,No,Not Complain,5,SILVER,375
15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,Yes,Not Active,141035.65,Yes,Complain,5,DIAMOND,276
15758252,Toscano,561,Germany,Female,45,2,168085.38,2,No,Active,115719.08,No,Not Complain,4,GOLD,998
15740223,Walton,479,Germany,Male,51,1,107714.74,3,Yes,Not Active,86128.21,Yes,Complain,2,DIAMOND,451
15805413,Chiang,769,France,Female,31,6,117852.26,2,Yes,Not Active,147668.64,No,Not Complain,5,DIAMOND,533
15635116,Burgos,659,Spain,Male,60,2,0.0,1,Yes,Not Active,177480.45,Yes,Complain,2,GOLD,365
15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,Yes,Active,190937.09,No,Not Complain,3,PLATINUM,690
15795936,Lung,560,France,Male,50,3,0.0,2,Yes,Not Active,84531.79,No,Not Complain,2,SILVER,308
15655232,Noble,437,Germany,Male,35,6,126803.34,2,Yes,Active,161133.4,No,Not Complain,3,DIAMOND,628
15640133,Pai,661,France,Female,34,0,0.0,2,Yes,Not Active,185555.63,No,Not Complain,5,SILVER,996
15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,Yes,Not Active,33075.24,No,Not Complain,3,GOLD,772
15670552,Peavy,560,France,Female,31,3,115141.18,1,Yes,Not Active,39806.75,No,Not Complain,5,SILVER,558
15623966,Yermakov,578,France,Female,35,2,0.0,2,No,Active,26389.92,No,Not Complain,1,SILVER,579
15752193,Burton,421,Spain,Male,34,6,90723.36,1,Yes,Active,12162.76,No,Not Complain,5,GOLD,417
15607269,Costa,492,Germany,Female,49,2,151249.45,2,Yes,Active,167237.94,No,Not Complain,4,GOLD,543
15700752,Pugliesi,545,France,Female,32,6,0.0,2,Yes,Active,52067.37,No,Not Complain,5,SILVER,277
15777901,Lindell,640,Germany,Female,43,9,94752.49,1,Yes,Not Active,184006.36,Yes,Complain,4,DIAMOND,523
15639117,Sorenson,624,Spain,Female,34,6,0.0,1,Yes,Not Active,582.59,Yes,Complain,5,PLATINUM,468
15720203,Arcuri,577,Spain,Male,28,7,0.0,1,Yes,Not Active,143274.41,No,Not Complain,2,SILVER,987
15586236,Banks,704,France,Male,31,5,132084.66,3,Yes,Active,54474.48,Yes,Complain,4,DIAMOND,246
15676645,Parry,523,France,Male,45,5,0.0,2,Yes,Active,121428.2,No,Not Complain,2,SILVER,386
15715988,Cockett,793,France,Male,35,2,0.0,2,Yes,Active,79704.12,No,Not Complain,4,DIAMOND,347
15603749,Galkina,564,France,Female,53,2,45472.28,1,Yes,Active,41055.71,Yes,Complain,5,PLATINUM,286
15608956,Su,711,France,Male,33,1,0.0,1,No,Not Active,41590.4,No,Not Complain,3,SILVER,824
15733872,Marino,791,Germany,Female,33,10,130229.71,2,No,Not Active,54019.93,Yes,Complain,1,PLATINUM,414
15666982,Spears,629,Germany,Female,38,9,123948.85,1,Yes,Not Active,76053.07,No,Not Complain,5,DIAMOND,564
15602647,Cunningham,729,Germany,Male,39,6,127415.85,1,Yes,Active,184977.2,Yes,Complain,3,SILVER,902
15623063,Taylor,651,Germany,Male,35,8,110067.71,1,Yes,Not Active,127678.95,Yes,Complain,2,GOLD,689
15682928,Chiazagomekpere,695,Spain,Male,39,4,65521.2,1,Yes,Active,1243.97,No,Not Complain,5,PLATINUM,494
15729246,Hardacre,847,Spain,Male,31,5,0.0,2,Yes,Active,76326.67,No,Not Complain,4,SILVER,791
15588928,Maslow,704,France,Male,47,5,0.0,2,Yes,Active,145338.61,No,Not Complain,4,GOLD,308
15803352,Scott,613,Germany,Male,33,3,155736.42,2,Yes,Active,57751.21,No,Not Complain,4,PLATINUM,633
15607485,Wakelin,692,Spain,Female,29,4,0.0,2,No,Not Active,138880.24,No,Not Complain,2,DIAMOND,983
15656249,Esposito,720,France,Female,34,3,118307.57,2,Yes,Active,136120.29,No,Not Complain,2,GOLD,410
15761783,Shah,577,France,Male,41,6,0.0,1,Yes,Active,167621.18,No,Not Complain,2,DIAMOND,545
15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,Yes,Not Active,173276.62,No,Not Complain,1,DIAMOND,621
15757425,Fleming,716,France,Female,38,1,0.0,2,Yes,Active,99661.46,No,Not Complain,2,DIAMOND,266
15603096,Lori,410,France,Male,33,6,125789.69,1,No,Not Active,66333.56,Yes,Complain,3,DIAMOND,816
15588580,Kennedy,584,Germany,Female,36,4,109646.83,1,Yes,Active,70240.79,No,Not Complain,1,SILVER,990
15770539,Walters,792,France,Male,30,1,127187.86,1,Yes,Active,113553.42,No,Not Complain,3,SILVER,921
15572022,Han,605,France,Female,36,6,0.0,1,No,Active,690.84,No,Not Complain,4,DIAMOND,373
15571843,Lawrence,486,Spain,Male,24,1,0.0,1,Yes,Not Active,98802.76,No,Not Complain,5,DIAMOND,937
15752502,Cooke,615,France,Male,41,4,130385.82,1,No,Active,130661.95,No,Not Complain,2,SILVER,448
15609058,Wan,676,France,Male,23,1,107787.47,1,No,Active,116378.82,No,Not Complain,5,SILVER,597
15775108,Lo Duca,571,France,Male,34,1,99325.04,2,No,Active,186052.15,No,Not Complain,3,DIAMOND,922
15708904,Yermakova,850,France,Female,37,9,0.0,1,No,Not Active,100101.06,No,Not Complain,5,DIAMOND,814
15600086,Combs,717,France,Male,48,7,123764.95,1,Yes,Active,169952.82,No,Not Complain,5,DIAMOND,652
15814675,Chien,642,Germany,Female,39,8,128264.03,1,Yes,Not Active,61792.76,Yes,Complain,1,GOLD,280
15572777,Meng,780,Spain,Male,47,7,86006.21,1,Yes,Active,37973.13,No,Not Complain,1,DIAMOND,348
15585106,Calabresi,492,Germany,Female,38,8,57068.43,2,Yes,Not Active,188974.81,No,Not Complain,3,PLATINUM,914
15738936,Stevenson,760,Germany,Male,29,5,103607.24,2,No,Active,86334.64,No,Not Complain,2,GOLD,588
15750970,Davidson,500,Spain,Male,40,1,99004.24,1,Yes,Active,152845.99,No,Not Complain,5,GOLD,481
15725772,Ch'in,654,Spain,Female,36,2,0.0,2,Yes,Active,146652.11,No,Not Complain,1,PLATINUM,576
15692106,Rose,606,Spain,Female,25,3,147386.72,3,Yes,Not Active,45482.04,Yes,Complain,5,SILVER,405
15791533,Ch'ien,367,Spain,Male,42,6,93608.28,1,Yes,Not Active,168816.73,Yes,Complain,3,PLATINUM,592
15715715,Artyomova,799,Spain,Male,38,2,0.0,2,Yes,Active,59297.34,No,Not Complain,1,DIAMOND,780
15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,Yes,Not Active,125848.88,No,Not Complain,3,SILVER,690
15798834,Yefremov,719,Spain,Female,32,7,0.0,1,No,Not Active,76264.27,No,Not Complain,3,PLATINUM,677
15744127,Kosovich,641,France,Female,37,2,0.0,2,Yes,Not Active,3939.87,No,Not Complain,2,SILVER,512
15637427,Lu,461,Spain,Female,25,6,0.0,2,Yes,Active,15306.29,No,Not Complain,1,PLATINUM,539
15576990,Taplin,790,Germany,Female,25,5,152885.77,1,Yes,Not Active,58214.79,No,Not Complain,4,SILVER,938
15615352,Ebelechukwu,588,France,Male,31,4,99607.37,2,No,Active,35877.03,No,Not Complain,2,DIAMOND,842
15647333,Fleming,621,France,Male,27,4,137003.68,1,Yes,Not Active,21254.06,No,Not Complain,4,SILVER,609
15572050,Yefimov,768,Germany,Male,48,3,122831.58,1,Yes,Active,24533.89,Yes,Complain,2,PLATINUM,813
15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,Yes,Not Active,23531.5,No,Not Complain,1,DIAMOND,568
15813503,Pickering,606,Spain,Male,37,8,154712.58,2,Yes,Not Active,89099.18,No,Not Complain,5,DIAMOND,577
15769783,Allan,542,Spain,Male,37,8,0.0,1,Yes,Active,807.06,No,Not Complain,3,GOLD,842
15793135,Wang,713,Germany,Female,24,7,147687.24,1,Yes,Active,121592.5,No,Not Complain,2,DIAMOND,306
15599182,Reynolds,597,Spain,Female,33,2,0.0,2,Yes,Active,4700.66,No,Not Complain,3,GOLD,955
15689517,Hales,635,France,Male,27,3,127009.83,1,Yes,Not Active,161909.95,No,Not Complain,1,GOLD,686
15641366,Y?an,599,Germany,Male,61,1,124737.96,1,No,Active,90389.61,Yes,Complain,3,PLATINUM,914
15588859,Rowley,496,Spain,Female,44,0,179356.28,2,Yes,Not Active,2919.21,Yes,Complain,1,PLATINUM,326
15732293,Chia,759,Spain,Male,31,8,0.0,2,Yes,Active,99086.74,No,Not Complain,3,PLATINUM,451
15568032,Moore,757,Germany,Male,31,1,127320.36,3,Yes,Not Active,163170.32,No,Not Complain,5,PLATINUM,892
15623525,Copeland,564,Spain,Male,31,0,125175.58,1,Yes,Active,72757.33,No,Not Complain,5,DIAMOND,572
15606601,Rishel,561,France,Female,22,6,186788.96,2,Yes,Not Active,73286.8,No,Not Complain,5,SILVER,964
15800811,Wan,702,France,Male,40,3,148556.74,1,No,Active,146056.29,No,Not Complain,2,SILVER,489
15610711,Eluemuno,678,Germany,Female,40,8,128644.46,1,No,Not Active,167673.37,No,Not Complain,2,GOLD,751
15809654,Hsia,707,France,Female,46,7,127476.73,2,Yes,Active,146011.55,No,Not Complain,4,SILVER,278
15576077,Kelly,610,France,Female,27,9,159561.93,1,No,Active,103381.47,No,Not Complain,3,DIAMOND,513
15643378,Muir,744,France,Male,42,1,112419.92,1,Yes,Active,83022.92,No,Not Complain,3,SILVER,367
15566790,McIntyre,598,France,Male,28,8,129991.76,2,No,Active,46041.08,No,Not Complain,3,SILVER,573
15774402,Donaldson,562,Spain,Male,36,5,0.0,1,No,Active,182843.24,No,Not Complain,5,DIAMOND,615
15694641,Wright,621,Spain,Female,59,2,0.0,2,Yes,Active,171364.18,No,Not Complain,4,PLATINUM,740
15605916,Uvarova,659,France,Female,50,3,0.0,1,Yes,Not Active,183399.12,Yes,Complain,5,PLATINUM,818
15812356,Doherty,722,Germany,Female,40,6,89175.06,2,No,Active,152883.95,No,Not Complain,4,PLATINUM,984
15644179,Allen,606,France,Female,39,3,0.0,2,Yes,Not Active,50560.45,Yes,Complain,2,GOLD,612
15771674,Ma,603,Spain,Female,39,5,162390.52,2,Yes,Not Active,54702.66,No,Not Complain,5,GOLD,293
15623314,Tucker,506,Germany,Female,59,3,190353.08,1,Yes,Not Active,78365.75,No,Not Complain,4,PLATINUM,797
15613292,Ch'eng,715,France,Male,21,8,0.0,2,Yes,Not Active,68666.63,No,Not Complain,2,PLATINUM,827
15813871,Hs?,690,France,Male,47,2,0.0,2,Yes,Not Active,151375.73,No,Not Complain,2,PLATINUM,289
15759480,H?,644,France,Female,40,10,139180.97,1,Yes,Active,19959.67,No,Not Complain,3,PLATINUM,898
15587712,Chimaijem,589,France,Male,36,8,114435.47,1,Yes,Not Active,26955.72,No,Not Complain,5,SILVER,688
15671165,Esomchi,592,France,Female,66,5,149950.19,1,Yes,Active,76267.59,No,Not Complain,4,DIAMOND,404
15620746,Lorenzo,632,France,Male,42,4,126115.6,1,Yes,Not Active,100998.5,No,Not Complain,2,GOLD,572
15706537,Pirogov,577,Germany,Female,59,7,111396.97,1,No,Active,191070.01,No,Not Complain,5,SILVER,583
15589312,Larkin,588,France,Male,30,3,115007.08,1,No,Not Active,176858.5,No,Not Complain,1,PLATINUM,572
15741180,Eddy,617,France,Male,54,6,102141.9,1,Yes,Active,45325.26,No,Not Complain,4,PLATINUM,746
15733888,Sells,668,Spain,Female,36,3,133686.52,1,Yes,Not Active,190958.48,Yes,Complain,3,DIAMOND,668
15798532,Crawford,810,France,Male,32,9,120879.73,2,No,Active,78896.59,No,Not Complain,2,PLATINUM,578
15577359,Bezrukov,767,Spain,Male,47,5,0.0,1,Yes,Not Active,121964.46,Yes,Complain,5,GOLD,273
15614936,Mancini,718,Spain,Female,49,10,82321.88,1,No,Active,11144.4,No,Not Complain,3,SILVER,843
15747647,Iadanza,589,Spain,Female,27,4,0.0,2,Yes,Not Active,144181.48,No,Not Complain,2,GOLD,908
15588566,Wilkinson,778,Spain,Male,33,5,116474.28,2,Yes,Active,32757.55,No,Not Complain,2,GOLD,445
15570141,P'eng,724,France,Female,34,3,132352.69,1,Yes,Not Active,80320.3,No,Not Complain,4,DIAMOND,798
15800793,St Clair,477,Germany,Female,39,4,182491.57,1,Yes,Not Active,185830.72,No,Not Complain,3,SILVER,333
15572415,Preston,580,France,Male,34,6,0.0,2,Yes,Active,160095.31,No,Not Complain,5,DIAMOND,721
15635125,Findlay,566,Spain,Male,63,2,120787.18,2,Yes,Active,52198.84,No,Not Complain,4,SILVER,803
15636551,Nixon,711,France,Female,29,3,130181.47,2,Yes,Not Active,31811.44,No,Not Complain,5,SILVER,719
15600912,Gorshkov,706,Germany,Male,32,5,88348.43,2,Yes,Active,104181.78,No,Not Complain,2,SILVER,641
15768476,Chukwubuikem,703,Spain,Male,31,6,0.0,2,Yes,Active,67667.19,No,Not Complain,3,PLATINUM,975
15650266,Medvedeva,679,Germany,Male,39,2,146186.28,2,Yes,Active,193974.47,No,Not Complain,4,SILVER,412
15621004,Chukwuhaenye,603,France,Male,32,7,0.0,1,Yes,Not Active,198055.94,Yes,Complain,3,SILVER,642
15748352,Endrizzi,598,Spain,Male,34,0,104488.17,1,No,Active,43249.67,No,Not Complain,5,SILVER,547
15788920,Ch'ang,836,Germany,Female,32,4,109196.67,2,Yes,Not Active,55218.02,No,Not Complain,4,DIAMOND,246
15743236,Piccio,687,France,Female,61,7,80538.56,1,Yes,Not Active,131305.37,Yes,Complain,4,DIAMOND,274
15637717,Lockington,704,Germany,Male,41,4,109026.8,2,Yes,Active,43117.1,No,Not Complain,2,DIAMOND,345
15635500,Seleznyov,605,Germany,Male,75,2,61319.63,1,No,Active,186655.11,No,Not Complain,2,SILVER,470
15634792,Weston,516,France,Female,40,9,0.0,2,No,Active,33266.29,No,Not Complain,2,PLATINUM,693
15607560,Groom,572,France,Female,39,2,0.0,2,Yes,Active,555.28,No,Not Complain,5,PLATINUM,967
15727177,Manfrin,557,France,Male,42,6,177822.03,1,Yes,Not Active,150944.31,Yes,Complain,3,PLATINUM,513
15774358,Robertson,443,Germany,Male,59,4,110939.3,1,Yes,Not Active,72846.58,Yes,Complain,5,PLATINUM,304
15791304,Ch'ang,604,Germany,Male,25,7,165413.43,1,Yes,Active,35279.74,No,Not Complain,2,SILVER,616
15603328,Lucchesi,483,France,Male,27,1,77805.66,1,Yes,Active,2101.89,No,Not Complain,2,PLATINUM,279
15804937,Cambage,702,France,Male,50,3,0.0,2,No,Not Active,94949.84,No,Not Complain,4,GOLD,726
15804142,Tan,670,Spain,Female,57,3,175575.95,2,Yes,Not Active,99061.75,Yes,Complain,5,DIAMOND,843
15608845,Tao,804,Spain,Female,38,3,124197.22,1,Yes,Not Active,74692.06,No,Not Complain,2,PLATINUM,271
15702434,Hsieh,850,France,Female,30,3,0.0,2,Yes,Not Active,116692.8,No,Not Complain,5,SILVER,451
15632609,Burdekin,554,France,Female,39,10,160132.75,1,Yes,Not Active,32824.15,No,Not Complain,5,GOLD,981
15603550,Longo,588,Germany,Female,37,7,70258.88,2,Yes,Not Active,139607.61,No,Not Complain,2,DIAMOND,258
15755239,Maughan,758,Germany,Male,32,4,162657.64,2,Yes,Active,115525.13,No,Not Complain,2,GOLD,708
15670528,Franz,787,Germany,Male,43,0,132217.45,1,Yes,Not Active,20955.03,Yes,Complain,2,DIAMOND,314
15732704,Piazza,582,Spain,Male,25,9,148042.97,2,Yes,Not Active,52341.15,No,Not Complain,5,DIAMOND,310
15589019,Morant,633,Spain,Female,33,4,92855.02,1,Yes,Active,159813.18,No,Not Complain,3,SILVER,804
15677796,Becher,766,Germany,Male,47,9,129289.98,1,Yes,Not Active,169935.46,Yes,Complain,4,PLATINUM,286
15760177,Lombardi,564,Spain,Male,37,9,100252.18,1,Yes,Active,146033.52,No,Not Complain,3,PLATINUM,500
15636595,Loton,602,Spain,Male,37,3,107592.89,2,No,Active,153122.73,No,Not Complain,3,GOLD,493
15737275,Conti,649,France,Male,39,3,113096.41,1,Yes,Active,60335.24,No,Not Complain,5,PLATINUM,946
15672905,Sani,679,Spain,Female,40,7,0.0,2,Yes,Active,163757.29,No,Not Complain,2,GOLD,610
15753955,Lori,639,Spain,Male,34,7,149940.04,2,No,Not Active,156648.81,No,Not Complain,2,GOLD,938
15708504,Wong,790,Germany,Male,50,8,121438.58,1,Yes,Active,176471.78,Yes,Complain,4,GOLD,352
15592451,Lombardi,565,France,Male,32,9,0.0,2,Yes,Not Active,5388.3,No,Not Complain,5,DIAMOND,887
15790455,Obialo,478,France,Female,50,2,0.0,1,No,Active,93332.64,Yes,Complain,4,GOLD,339
15572174,Mazzi,825,France,Male,29,3,148874.01,2,No,Active,71192.82,No,Not Complain,3,DIAMOND,346
15656330,Von Doussa,528,Spain,Female,32,0,68138.37,1,Yes,Active,170309.19,No,Not Complain,2,SILVER,871
15569626,Miller,577,Spain,Male,35,5,110080.3,1,Yes,Active,109794.31,No,Not Complain,4,PLATINUM,407
15608726,Miracle,663,France,Male,24,7,0.0,2,Yes,Active,166310.82,No,Not Complain,4,PLATINUM,943
15637366,Su,505,Germany,Female,25,5,114268.85,2,Yes,Active,126728.27,No,Not Complain,2,SILVER,943
15778049,Wyatt,633,Germany,Male,29,6,117412.35,1,No,Not Active,30338.94,No,Not Complain,4,SILVER,341
15727421,Anayolisa,586,France,Female,38,6,0.0,2,Yes,Active,37935.83,No,Not Complain,4,PLATINUM,252
15688865,Wade,850,France,Female,35,9,0.0,2,No,Not Active,25329.48,No,Not Complain,1,SILVER,998
15751032,Enemuo,629,Germany,Female,37,1,35549.81,2,No,Not Active,49676.33,No,Not Complain,3,PLATINUM,649
15734737,Bruno,744,France,Male,56,9,0.0,2,Yes,Active,169498.61,No,Not Complain,4,SILVER,730
15746515,Greece,750,France,Male,36,7,136492.92,3,Yes,Active,26500.29,Yes,Complain,3,PLATINUM,635
15664311,Yang,637,Germany,Male,28,3,123675.69,1,Yes,Active,166458.41,No,Not Complain,4,DIAMOND,711
15708139,Brown,575,France,Female,40,1,139532.34,1,Yes,Not Active,181294.39,No,Not Complain,2,SILVER,319
15768574,Anderson,671,Spain,Male,58,1,178713.98,1,Yes,Active,21768.21,No,Not Complain,4,SILVER,953
15738018,Johnston,571,France,Male,40,5,0.0,2,No,Not Active,72849.29,No,Not Complain,2,SILVER,557
15699753,Zakharov,590,France,Male,41,1,89086.31,1,Yes,Not Active,24499.97,No,Not Complain,3,GOLD,513
15703199,Golibe,619,Spain,Male,38,3,96143.47,1,No,Not Active,98994.92,No,Not Complain,3,DIAMOND,759
15627830,Nikitina,640,Germany,Female,30,5,32197.64,1,No,Active,141446.01,No,Not Complain,4,GOLD,460
15570855,Leonard,670,France,Male,38,7,0.0,2,Yes,Active,77864.41,No,Not Complain,1,GOLD,794
15772503,Burns,737,France,Female,33,4,0.0,2,Yes,Not Active,115115.32,No,Not Complain,2,SILVER,270
15584453,Burtch,555,Spain,Male,32,10,0.0,2,No,Active,168605.96,No,Not Complain,4,GOLD,606
15710111,Clark,742,France,Male,33,6,0.0,2,No,Not Active,38550.4,No,Not Complain,3,PLATINUM,324
15618562,Woodward,618,Germany,Female,40,0,140306.38,1,Yes,Not Active,160618.61,Yes,Complain,4,PLATINUM,878
15706764,Spencer,560,France,Female,35,1,0.0,2,Yes,Not Active,3701.63,No,Not Complain,5,DIAMOND,901
15798737,Chao,654,France,Male,38,8,0.0,2,Yes,Not Active,88659.44,No,Not Complain,4,DIAMOND,605
15712608,Costa,787,Germany,Female,42,2,74483.97,2,No,Active,44273.91,No,Not Complain,3,GOLD,569
